id,date,title,duration_ms,description
4HK5wcjLX40xKKJcM4bXGL,2022-12-02,Armchair Anonymous: Snow Day,3295190,"Dax and Monica talk to Armcherries! In today's episode, Armcherries tell us about their craziest snow day memory. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
5CUTR4NqRAsztYsBsQYhoy,2022-12-05,Victoria Beckham,7298272,"Victoria Beckham is a fashion designer, singer, and television personality. Victoria joins the Armchair Expert to discuss why she wanted to start a line of makeup and skincare products, how she always wanted to be a dancer and singer from a young age, and why being a fashion designer is so important to her. Victoria and Dax talk about the differences between high-quality clothing and fast fashion, what being the breadwinner in a relationship means, and what impact the Spice Girls had on an entire generation of women. In the fact check, Dax and Monica are joined by a very special surprise guest.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
52p0aifWKsei7OI6kNFl7T,2022-12-06,Flightless Bird: Leaf Blowers,2913724,"In this week’s Flightless Bird, David Farrier sets out to understand why Americans love leaf blowers so much. Plagued by leaf blowers around his tiny one-bedroom apartment, David attempts to reach President Joe Biden to discuss leaf blower use at the White House. Failing miserably, he has to settle for another politician - also powerful - Pleasantville Village Trustee, Nicole Asquith. Why are various cities and states attempting to phase out gas-guzzling leaf blowers and why are they so dangerous? David speaks to Seattle Met magazine journalist Benjamin Cassidy, who recently wrote about Seattle's leaf blower turf war, before musing on Americans’ obsession with the perfect lawn. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
7EB5Ha011TbNlxXddIwVyh,2022-12-07,Race to 35: Day 9 + Andrew Solomon,5581296,"Monica and Liz are all synced up in episode 9 (out of 10) of Race to 35. The two are feeling unexpectedly sad as this process comes to an end. They have resigned to the idea that their follicles are players and that they, the coaches, can only do so much. Liz re-visits trauma from her synchronized swimming days and talks about the time she interviewed for Anna Wintour. L & M chat with Andrew Solomon (Pulitzer Prize finalist author of Far from the Tree: Parents, Children and the Search for Identity and The Noonday Demon: An Atlas of Depression) about expanding the notion of the nuclear family, choosing surrogacy, his personal story of picking an egg donor and his experience interviewing polyamorous couples and parents of psychopaths. He, also, shares two new terms with the ladies: ""supermarket people"" and ""the good enough mother"". Learn more about your ad choices. Visit podcastchoices.com/adchoices"
0bEG5FrYuCsqwpONIjUPZk,2022-12-08,Gloria Mark (on attention spans),7113351,"Gloria Mark (Attention Span) is a professor, author, and researcher. Gloria joins the Armchair Expert to discuss what attention is, how email can be a main source of stress, and what the study of Informatics is. Gloria and Dax talk about the concept of flow, what social capital on the internet is, and what the fallacy in multi-tasking is. Gloria explains how being an artist prepared her for studying psychology, how well-being should be prioritized over productivity in the workplace, and how self-interruption is a major culprit of distraction.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
42qhbVOBTv8LPOAW8fTGsc,2022-12-09,Armchair Anonymous: Holiday Nightmare,3064764,"Dax and Monica talk to Armcherries! In today's episode, Armcherries tell us about a nightmare holiday experience. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
0wXshIe16U0AQol4paY3rg,2022-12-12,Edward Norton Returns,7285524,"Edward Norton (Glass Onion, Motherless Brooklyn, Fight Club) is an actor and filmmaker. Edward joins the Armchair Expert again to discuss the concept of intellectual humility, the differences between cynicism vs skepticism, and how he feels about not being the first choice for roles. Edward and Dax talk about what type of strength it takes to surf, why people look to improve their appearance, and what their favorite shows are right now. Edward explains why he loves well-written monologues, how much work goes into producing your own projects, and what makes a great murder mystery.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
0UyOyKOi8nm37wWRJPg6j8,2022-12-13,Flightless Bird: Soft Drinks,3436486,"In this week’s Flightless Bird, David Farrier sets out to understand the vast array of soft drinks on offer in the United States of America. He ends up stumbling into Waco, Texas - home of Dr. Pepper - where he attempts to solve the riddle of what the heck Dr. Pepper tastes like. Along the way, he discovers Big Red and the chaotic history of bottled soda water. He visits the Dr. Pepper Museum where he meets the Dr. Pepper-obsessed Joy Summer-Smith, associate director of the Dr. Pepper Museum. Before he leaves Waco, David hears some ghost stories and attempts to come to terms with the fact he’s very far away from New Zealand’s unique soft drink, L&P Learn more about your ad choices. Visit podcastchoices.com/adchoices"
4Eiy561qOqyMqg0YRrPbly,2022-12-14,Race to 35: Post Retrieval,3324160,"Monica and Liz get retrieved in episode 10 (out of 10) of Race to 35. In the final episode, L & M chat mere hours after their retrieval. They discuss their feelings, talk about the trigger shot experience, and discuss how their teams performed.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
55kopCJIgTQfZjSKsy4KAG,2022-12-15,Richard Branson,5875905,"Sir Richard Branson is a businessman, entrepreneur, and adventurer. Richard joins the Armchair Expert to discuss how he became interested in starting businesses, why he is involved with global social issues, and how he enjoys being considered an underdog. Richard and Dax talk about their experiences with dyslexia, how they learn more from people’s failures, and their respect for artists. Richard explains why he is a thrill seeker, why someone’s reputation is so important, and how he was never obsessed with making money.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
2COech4nuMgTSJ82aqIbHG,2022-12-19,Best of 2022,9986847,"On this special episode, we revisit some of our favorite moments from 2022. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
63jOJZMlEvsLFpWZIuij4u,2022-12-20,Flightless Bird: Christmas,3765995,"In this week’s Flightless Bird, David Farrier looks at why Christmas is the OG holiday in America. He brings back Mike McHargue from the very first episode of Flightless Bird to talk about how religion and commerce mix. In 2021 Americans spent $800 billion on Christmas-related purchases and this year it looks to soar to new heights! Mike and David delve into the origins of Santa Claus, before David takes a trip to “Holiday Road,'' a giant Christmas display in Calabasas. Finally, David calls his mum/mom in New Zealand to discuss what it was like giving birth (to him) on Christmas Day. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
6uE81ApkWsRLBu2bkOgGml,2022-12-21,Race to 35: Esther Perel,2946168,"BONUS episode of Race to 35 with Esther Perel. Months after their retrievals, Monica and Liz return to the attic to discuss their feelings surrounding the egg retrieval process with some distance from the experience. Esther Perel joins the women in the attic to talk about ambiguous loss, jealousy/discomfort, and plans for the future.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
2i806ncjTTfNWY8zGwtdp9,2022-12-22,Holiday Spectacular 2022,4337110,"Join us for our annual holiday spectacular as we celebrate the season, reflect on the year, and visit the Descanso Gardens Enchanted Forest of Light. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
0okBYvblNr9r7qSp49fuPk,2023-01-02,Gabrielle Union,9887425,"Gabrielle Union (The Inspection, Strange World, Bad Boys 2) is an actor and producer. Gabrielle joins the Armchair Expert to discuss how she always plans for the worst-case scenario, how she believes in the paranormal, and the reasons why she desires control in her life. Gabrielle and Dax talk about stepparents, growing up in the middle class, and being attracted to athletes. Gabrielle explains how she got into acting, how she’s learned to trust other people, and what a soul sacrifice is.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
7y3gJ4A7BsMmzxfg7Nn9pm,2023-01-05,"Phil Stutz (therapist, author, and psychiatrist)",10097815,"Phil Stutz (Stutz, The Tools) is a psychologist, therapist, and author. Phil joins the Armchair Expert to discuss what his experience was being the subject of a documentary, what it was like being a psychiatrist at Rikers Island prison, and how he can tell if someone is a narcissist. Phil and Dax talk about how abstract psychology can be, why people pursue perfection, and why it can be hard to ask for help from others. Phil explains why having structure in life is so important, how the world is held together by human needs, and what the concept of holistic return is.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
2OnWt5wmclFP8G4egpjI1a,2023-01-09,Anna Kendrick,8910262,"Anna Kendrick (Alice, Darling, Pitch Perfect, Trolls) is an actor. Anna joins the Armchair Expert to discuss her experience being in a toxic relationship, how she feels about the term “gaslighting,” and her strategies in dealing with a traumatic event. Anna and Dax talk about apologizing after having fights with friends, why people sometimes need to vent about their problems, and the dynamic of women being the breadwinners in relationships. Anna explains why she has travel anxiety, how it’s important to accept your own successes, and how some people can truly believe their own lies.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
32yU9Y2P7dAxjnRG5ILfMW,2023-01-12,Sue Johnson (on emotionally focused couples therapy),6389368,"Dr. Sue Johnson (Hold Me Tight) is a clinical psychologist and author. Dr. Sue Johnson joins the Armchair Expert to discuss the differences between practical and theoretical psychology, why acknowledging that people’s emotions are real is important, and how humans have an organic need to be social. Dax and Sue talk about how men are taught to not be vulnerable, why people want to feel like they matter to other people, and why humans should be curious about other humans’ experiences. Sue explains where she learned to observe the world around her, how physical health is connected to emotional health, and why couples often fight with each other.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
1YsVFCTmU1gCAGKwsNWEot,2023-01-13,Armchair Anonymous: Bad Roommate,3104078,"Dax and Monica talk to Armcherries! In today's episode, Armcherries tell us about their worst experience with a roommate. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
3hzEcy5P7gNPJcoPVA3VL1,2023-01-16,Paul Scheer,7384320,"Paul Scheer (Unspooled, How Did This Get Made, The League) is an actor, comedian, and podcaster. Paul joins the Armchair Expert to discuss the magic behind a great movie, how he keeps balance in his relationships, and why he has a problem with board games. Paul and Dax talk about what it’s like to have male role models that aren’t their fathers, why they still have a frugal mentality when it comes to money, and what the audition process for Saturday Night Live was like. Paul explains why people love to watch other people, how he learned to manage his anger, and why he loves being a competitor on reality shows.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
1t3lJzCkXnaAKymuy4A0WP,2023-01-19,José Andrés (chef and humanitarian),7284140,"José Andrés (Longer Tables, World Central Kitchen) is an award-winning chef. José joins the Armchair Expert to discuss where his passion for cooking came from, why he started filming cooking segments with his family, and his thoughts on fast food. José and Dax talk about their favorite burgers, what all great chefs have in common, and his experience doing humanitarian work in Ukraine. José explains that food should be a universal human right, what the most dangerous thing he did on television was, and how food can be the solution to problems other than hunger.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
40e0ezpqN2hOebfAVwge4T,2023-01-20,Armchair Anonymous: Period Hijinx,2862863,"Dax and Monica talk to Armcherries! In today's episode, Armcherries tell us about their craziest period hijinx. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
2zN5lAc16d890ITSKljrxl,2023-01-23,Octavia Spencer,7038040,"Octavia Spencer (Truth Be Told, The Help, Hidden Figures) is an award-winning actress and producer. Octavia joins the Armchair Expert to discuss being forced to grow up quickly, insecurities around auditioning for roles, and the difference between being nice and being kind. Octavia and Dax talk about being in a comedy troupe together, the time Dax met Samuel L. Jackson, and their fascination with serial killers. Octavia explains why it’s important to know your value as an actor, how winning an Oscar changed her life, and why she would describe herself as a hypochondriac.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
6j8zsqOxJfPMweVpCqDTV8,2023-01-26,Scott Galloway (on the crisis facing boys and men),7507069,"Scott Galloway (Adrift: America in 100 Charts, The Prof G Pod) is a professor, author, and podcaster. Scott joins the Armchair Expert to discuss how he defines masculinity, the current state of the college admission process, and how humor is the fastest way to communicate intelligence. Scott and Dax talk about their addiction to affirmations from strangers, why young men need guardrails, and how liberating it can be to see the end coming. Scott explains that happiness is a function of the number of deep and meaningful relationships you have, how everything we do is a transfer of wealth from young to old, and why society needs to start investing more in young people.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
04wrVrP8eoPOWPfNsP55oX,2023-01-27,Armchair Anonymous: Worst Honeymoon,3015105,"Dax and Monica talk to Armcherries! In today's episode, Armcherries tell us about their worst honeymoon experience. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
1V4KEJFFhlMv9Ujq5Udmuk,2023-01-30,Pamela Anderson,6780525,"Pamela Anderson (Love, Pamela, Baywatch, Barb Wire) is an actress and model. Pamela joins the Armchair Expert to discuss how she got into acting, why she loves writing more than talking, and how she learned to love being by herself. Pamela and Dax talk about love addiction, the culture of misogyny, and how to have fun being sober. Pamela explains why she is passionate about animal welfare issues, how she ended up doing a Broadway musical, and why she loves waking up early in the morning.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
4UHmcn0Fa77FrzHJg5N4dq,2023-01-31,Flightless Bird: New Zealand Summer Vacation,4043807,"In this week’s Flightless Bird, David Farrier returns to Aotearoa, New Zealand, to investigate why so many of New Zealand's native birds are flightless. Literally. David sets out to find three such creatures: the little penguin, the kakapo, and - of course - the useless kiwi bird. What happened to their wings, and why does the world’s heaviest parrot choose to live on the forest floor instead of the majestic trees? David learns why New Zealand birds are so stinky and marvels at the weight of the extinct Moa. Also, why did the world’s biggest FLYING bird live in New Zealand? And why does one particular flightless bird lead to so many ghost scares each year? Learn more about your ad choices. Visit podcastchoices.com/adchoices"
6QJtpTrBNJxVyZTm68Jg3I,2023-02-02,Chris Palmer (Harvard psychiatrist on brain energy),8983980,"Chris Palmer (Brain Energy) is a psychiatrist, professor, and author. Chris joins the Armchair Expert to discuss how he believes mitochondria can be the key to treating mental disorders, how his mother’s condition motivated him to become a psychiatrist, and what psychosis is. Chris and Dax talk about how diet plays a role in treating metabolic disorders, their experiences with father figures from their childhood, and the different reasons people experience anxiety or depression. Chris explains how he accidentally cut off two of his fingers, how he went from being homeless in high school to a professor at Harvard, and why he had to learn to accept himself.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
7vGD9tZncxxYxto12BLPGy,2023-02-03,Armchair Anonymous: Crazy Rideshare,4010631,"Dax and Monica talk to Armcherries! In today's episode, Armcherries tell us about a crazy rideshare experience. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
67kUj9agZvLhxDKpGlePBI,2023-02-06,Ramy Youssef,7310915,"Ramy Youssef (Ramy, Mo, Mr. Robot) is an actor, comedian, writer, and director. Ramy joins the Armchair Expert to discuss what his favorite comedies are, the current state of religion, and why he feels American Exceptionalism needs to end. Ramy and Dax talk about being born into a certain culture or faith, their experiences with drugs and alcohol, and how to handle the attention of being recognizable. Ramy explains what he means by people “living in the unseen,” his obsession with candy, and how everyone’s definition of happiness is unique.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
2E1bjwebATJqQgdvdXUjwK,2023-02-07,Flightless Bird: Sandwiches,4231862,"In this week’s Flightless Bird, David Farrier looks at America’s obsession with sandwiches. Why is Subway the United State’s biggest fast food chain, leaving Starbucks and McDonalds in its wake? To get answers, David heads to Philly to investigate one of America’s greatest inventions: The Philly Cheesesteak Sandwich. There he discovers two sandwich stores locked in a decades-long rivalry. What’s the beef between Geno’s and Pat’s? And what of the man who supplies both stores with their tasty sodas? David also meets the man behind the popular Instagram account @SandwichesOfHistory, Barry, who recreates sandwiches of yore. Why were ancient sandwiches so disgusting? Why would someone combine peanut butter with tomatoes in a sandwich? Learn more about your ad choices. Visit podcastchoices.com/adchoices"
5EZamDLGFWtAInjMGgIk7r,2023-02-09,Tess Wilkinson-Ryan (on the sucker narrative),6381400,"Tess Wilkinson-Ryan (Fool Proof) is a law professor, moral psychologist, and author. Tess joins the Armchair Expert to discuss the concept of the sucker narrative, how she approaches teaching contract law to her students, and what societal norms are universally accepted for parenthood. Tess and Dax talk about how much responsibility is on an exploiter versus the victim of a scam, why government is held to a different standard than big business, and the thin line between scammer and sucker. Tess explains why people feel shame when they are duped, the difference in consumer protections for men and women, and the cultural bait and switch of motherhood. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
5bQL4hg6u5DLSamymZdcq9,2023-02-10,Armchair Anonymous: Valentines Disaster,2903745,"Dax and Monica talk to Armcherries! In today's episode, Armcherries tell us about a Valentine’s day disaster. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
2jAE0EZurGf64Wql8kVaaq,2023-02-13,Natasha Lyonne,5804982,"Natasha Lyonne (Poker Face, Russian Doll, Orange Is the New Black) is an actor, writer, director, and producer. Natasha joins the Armchair Expert to discuss how impressed she is with Dax’s driving, how men have been trying to sire her children lately, and her thoughts on talking about sobriety publicly. Natasha explains why she is less and less interested in her own story, her desire to try on different perspectives, and her deep curiosity about the future. Dax & Natasha discuss their ability to own their false advertising, trying to find an ultimate state of relaxation while acting, and why Natasha needs to live to be 150 years old. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
1ztnx6VjrVJMPhIr9ZIFPE,2023-02-14,Flightless Bird: Valentine's Day,2853355,"In this week’s Flightless Bird, David Farrier sets out to understand America’s obsession with Valentine's Day. Why do Americans fork out $20 billion each year in an attempt to woo a mate or prove their love to an existing one? David discovers he doesn’t have a valentine, so interviews online dating coach Perri Schneider. What are the do’s and don’ts of American dating? Farrier then discovers that sales of vibrators go up on and around Valentine's Day, so talks to engineer Anna Lee of Lioness who invented a smart vibrator. What can we learn from this smart vibrator, and why has the clitoris been mistaken for the nose when it comes to the world of vibrator technology? Learn more about your ad choices. Visit podcastchoices.com/adchoices"
0FlzsXDBQVBMhphbt64xYt,2023-02-16,Andrew Newberg (neuroscientist on the brain and religion),6051892,"Dr. Andrew Newberg (The Varieties of Spiritual Experience) is a neuroscientist and author. Andrew joins the Armchair Expert to discuss the different levels of enlightenment, what happens to the brain when people connect with others, and how neuroscience does not prove or disprove any religious experiences. Andrew and Dax talk about what happens when people use psychedelic drugs, what the brain is doing when you are dreaming, and the benefits of meditation. Andrew explains the possible causes of dyslexia, how philosophy plays a role in studying the mind, and how different perspectives help society. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
1VPNhEjxfEnLpfFQCLM81g,2023-02-17,Armchair Anonymous: Pet Sitting,3114266,"Dax and Monica talk to Armcherries! In today's episode, Armcherries tell us about a pet sitting incident gone wrong. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
4Q2NmNenciPRGdYWKtXZYd,2023-02-20,Paul Rudd,9038706,"Paul Rudd (Ant-Man, I Love You Man, Clueless) is an actor. Paul joins the Armchair Expert to discuss the importance of male friendship, why he’s gotten more introverted as he’s gotten old, and how he doesn't seem to age. Paul and Dax talk about what it’s been like for him to join culturally impactful things after they’ve started, relating to the funny part of dramatic things, and how much his foundation gave him confidence. Paul explains the joy he gets from watching funny people do what they do, how he always looked up to comedians that could use their bodies in funny ways, and how he came to co-own a candy shop. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
1xt2Z53HblNYHeJYk6LPJN,2023-02-21,Flightless Bird: DMV,3054994,"In this week’s Flightless Bird, David Farrier sets out for the DMV in an attempt to get his American driver’s license. By his side (and scared in the passenger seat) is Monica Padman, there to assist the New Zealander in his quest. Things take a turn when they discover Monica’s car is far too dirty. A diversion to a carwash, a quick quiche, and a lot of debate over the road rules take the pair to the DMV. Will David pass? What could go wrong? A whole lot, apparently.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
7vivIqYOLwKait6wV2MSGI,2023-02-23,Kelly Slater (11x World Surfing Champion),7122651,"Kelly Slater (Make or Break) is a professional surfer. Kelly joins the Armchair Expert to discuss why he was drawn to surfing over other sports, what it was like being featured in a documentary series about his career, and how he balances his personal life from his public one. Kelly and Dax talk about their experiences with stepdads, what the mental health journey is like for action sports athletes, and getting a role on Baywatch. Kelly explains what the feeling of winning gives him, what he does if a shark approaches him in the water, and the spiritual sense he gets from competition.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
2VGXmZCnBkdbr6VD3dCa7b,2023-02-24,Armchair Anonymous: Sleepwalking,2602866,"Dax and Monica talk to Armcherries! In today's episode, Armcherries tell us about a crazy sleepwalking experience. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
1GSsAM9k6pMQ2r4HcFN33T,2023-02-27,Shania Twain,8532976,"Shania Twain is a singer-songwriter. Shania joins the Armchair Expert to discuss what breaking into the country music scene from Canada was like, how she always enjoyed indulging in her creative outlets, and the root of her stage fright. Shania and Dax talk about how their family dynamics shaped their careers, how she allows herself to trust too much, and her relationship with her stepdad. Shania explains how she developed her armor, the pressures of sustaining success, and how processing needs its own moment.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
4ZR1Id5b7fJbOJ0u5mvFlu,2023-02-28,Flightless Bird: Waffle House,3289704,"In this week’s Flightless Bird, David Farrier sets out to understand Waffle House, the much loved diner found scattered throughout the American south. What makes this chain so special, and what the heck is the Waffle House Index? David interviews Waffle House’s Njeri Boss about the magic of waffles and why it’s actually more about the hash browns. He also talks to photographer Micah Cash about his book Waffle House Vistas (https://bittersoutherner.com/) and why this generic shoebox restaurant is actually incredibly diverse and special. What does Hootie and the Blowfish and the Bloodhound Gang all have in common? Waffle House! Learn more about your ad choices. Visit podcastchoices.com/adchoices"
64UhULxDDp0Quf5YhqgmUJ,2023-03-02,David Remnick (editor of The New Yorker),7350778,"David Remnick (editor of The New Yorker) is a Pulitzer Prize-winning writer, journalist, and editor. David joins the Armchair Expert to discuss what working in Soviet-era Moscow was like, how his parents’ health affected his upbringing, and his experience interviewing novelist Salman Rushdie. David and Dax talk about why violent sports are so appealing, what the public image of The New Yorker is, and their shared love and admiration of Malcolm Gladwell. David explains what his thoughts are on the current situation in Ukraine, how your political views can change over time, and the New York vs Los Angeles rivalry. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
3JUgWtSI8NBgoVDgM1Y3wY,2023-03-06,Jenna Ortega,8020192,"Jenna Ortega (Wednesday, Scream, X) is an actor. Jenna joins the Armchair Expert to discuss her relationship with her self-esteem, why she doesn’t like watching her own performances, and growing to be very protective of Wednesday. Jenna & Dax discuss the expectations of constant gratitude, the feelings of isolation that come with it, and the juxtaposition of what people see for her vs what she sees for herself. Jenna talks about the iconic dance scene in Wednesday, attending her Disney prom, and her love of murder podcasts. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
4rfVNqyAzsXoxdnQdncJGY,2023-03-07,Flightless Bird: Waco,3064659,"In this week’s Flightless Bird, David Farrier sets out to Waco, Texas - taking a drive to visit the Branch Davidians compound, the old home of David Koresh. David is surprised to find that the strange offshoot of the Seventh Day Adventist church still exists and sits down to interview their new leader. Why are they still on the same grounds where so many terrible things happened? What do they believe? What do they think of Koresh? What is inside their church? And why did things go so crazy here 30 years ago, America essentially going after one man with an army of guns, helicopters, tear gas, 12 tanks, and almost 900 members of the FBI, ATF, Texas National Guard, the Army, the Waco police department, and the Texas Rangers. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
4BHWBPxlIpedoYehGbKJBy,2023-03-09,Stephen Dubner Returns,7020486,"Stephen Dubner (Freakonomics, No Stupid Questions) is an author, journalist, and podcaster. Stephen returns to the Armchair Expert to discuss why people often focus on the negative aspects of experiences, the maker vs manager conflict, and the struggles of religious fundamentalism. Stephen and Dax talk about the frustration of humans' inability to change, what the different types of large cats are, and why people want adoration from others of higher status. Stephen explains why creative people can be more prone to drug use, what a productivity trap is, and what his experience with cognitive behavioral therapy is.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
2aJ1ucjKcqVuYB5SSwowHC,2023-03-10,Armchair Anonymous: Caught,3369482,"Dax and Monica talk to Armcherries! In today's episode, Armcherries tell us about a time they were caught. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
3kGygz0mCYvQBrmE1cWDxA,2023-03-13,Kurtwood Smith,6464339,"Kurtwood Smith (That 90’s Show, That 70’s Show, Patriot) is an actor. Kurtwood joins the Armchair Expert to discuss how he discovered acting in college, his move from the midwest to Los Angeles, and his original reluctance to do comedy. Kurtwood and Dax talk about the dialogue and tone of Patriot, how they became close friends while shooting El Camino Christmas, and their experiences with using opioids for acute pain. Kurtwood explains how he likes to prepare for his scenes, what going to Stanford in the 60s was like, and how much he loves directing students. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
0sWSNthJLqQkWDaCH8xi0I,2023-03-14,Flightless Bird: BBQ,3804813,"In this week’s Flightless Bird, David Farrier travels to Austin, Texas to investigate America’s love of BBQ. Why do 7 out of 10 adults in America own some kind of BBQ device, and why is there so much BBQ in Texas? David meets up with the BBQ editor of Texas Monthly, Daniel Vaughn. David discovers that Daniel has eaten at over 2,000 barbecue spots all over the planet… 2,119 to be precise - many of them in Texas. Daniel agrees to take David on a day of BBQ eating, from Austin to Lockhart to Luling - shoving brisket and sides town their gullets in a feeding frenzy of epic proportions.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
6lzB6K4MO6NVNEexrryWub,2023-03-16,Jay Shetty,8456097,"Jay Shetty (On Purpose, 8 Rules of Love) is an author and podcaster. Jay joins the Armchair Expert to discuss why he decided to live as a monk for three years, his journey to becoming a life coach, and how his philosophy of teaching from ancient wisdom. Jay and Dax talk about how Indians are portrayed in pop culture, the problems with hero-worshipping, and how beautiful Jay’s eyes are. Jay explains why he stays away from teaching with his own life as an example, that having child-like wonder can stimulate creativity, and how the genuine practice of helping is a constant practice of reflection.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
7AyNF1ovhDb4UtN9EDGayp,2023-03-17,Armchair Anonymous: Divorce,3329854,"Dax and Monica talk to Armcherries! In today's episode, Armcherries tell us about a crazy divorce. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
6XN1VM937YKQtigc69zf2Q,2023-03-21,Flightless Bird: Rabies,3087333,"In this week’s Flightless Bird, David Farrier gets bitten by a squirrel, forcing him to come face-to-face with his greatest nightmare: rabies. Why does this virus have a near 100% mortality rate and how are you meant to be treated for it? David joins the 60,000 Americans who find themselves having to reckon with the risk of rabies every year, whether they are bitten by dogs, raccoons, bats… or in David’s case, a squirrel. To learn more, David meets fellow victims Courtney and Paul, who all had to have jabs in their arms, legs, and butts! David discovers that American emergency rooms can be very expensive and that rabies makes you terrified of water! For more on his rabies encounter, see Farrier’s newsletter Webworm: https://www.webworm.co/p/rabies  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
3GHG8MGiesUhdVoARs8cgE,2023-03-22,David Letterman,6031464,"David Letterman (Late Show, My Next Guest Needs No Introduction) is an American television host, comedian, writer, and producer. David joins the Armchair Expert to discuss his relationship with work and retirement, what his different strategies for interviewing people are, and how having heart surgery has affected his life. David and Dax talk about their experiences with alcohol, how the important lessons we learn are the ones we forget the quickest, and the reverence they have for Howard Stern. David explains what he does when he sees bears on his property, how he got to know Bono & The Edge, and how Matt Damon is the nice guy every American should aspire to be. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
4v6vbGZJ3YIdaoN8uJ0V42,2023-03-23,Susan Magsamen & Ivy Ross,7028584,"Susan Magsamen and Ivy Ross (Your Brain on Art: How the Arts Transform Us) are researchers and authors. Susan and Ivy join the Armchair Expert to discuss how important it is to participate in the arts, why room designs can affect moods, and how technology can be used to improve quality of life. Susan and Ivy explain how humans are feeling beings that have learned to think, that writing down a secret can reduce your stress levels, and what being in a completely silent room would be like. Susan, Ivy, and Dax discuss the importance of play, humans perpetual state of aesthetic fatigue, and why people feel most comfortable in curved spaces.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
3WKUkUxXEh2JQZjRHtd11J,2023-03-24,Armchair Anonymous: Fart,3371859,"Dax and Monica talk to Armcherries! In today's episode, Armcherries tell us about their most embarrassing fart. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
11Zfx9qMxVhE71UhwmbUrd,2023-03-27,Priyanka Chopra Jonas,9160960,"Priyanka Chopra Jonas (Citadel, Quantico, Love Again) is an actor and producer. Priyanka joins the Armchair Expert to discuss her immigrant experience coming from India to America, her inherited burdens, and how returning to India for school prepared her for fame. Priyanka and Dax discuss the equity of lighter skin in India, her journey with pay disparity, and the incredible evolution of Bollywood. Priyanka talks about her transition from Bollywood to Hollywood, how being single gave her clarity on what she needed rather than what she wanted, and her love story with Nick Jonas.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
5ppmmymuUkFaCNU5ldodtX,2023-03-28,Flightless Bird: Pickleball,3263608,"In this week’s Flightless Bird, David Farrier sets out to understand America’s fastest growing sport, pickleball. Why did five million Americans turn to pickleball during the pandemic, and why did Tom Brady and LeBron James buy franchises in various Pickleball leagues? David goes to meet and play Pickleball with one of America’s best players, Jessie Irvine, to discover some tips and tricks. Along the way he discovers why Americans are suing each other over pickleball, before talking to Chuck Menke, Chief Marketing Officer for Pickleball America. They discuss what the chances are of pickleball becoming an official Olympic Sport, and whether the rest of the world is embracing pickleball with the same gusto as the US. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
